analysis,mass,intensity
20240815_67_BVCZ_2,149641.53125,70394.954644603
20240815_67_BVCZ_2,149641.53125,70105.4598556652
20240815_67_BVCZ_2,149641.875,70005.5706395306
20240815_67_BVCZ_2,149641.921875,69781.9772463306
20240815_67_BVCZ_2,149642.453125,69663.2300045822
20240815_67_BVCZ_2,149642.453125,69795.0332294291
20240815_67_BVCZ_2,149642.484375,69559.4469724259
20240815_67_BVCZ_2,149642.828125,69419.4767076741
20240815_67_BVCZ_2,149642.859375,69261.9945764155
20240815_67_BVCZ_2,149643.375,69170.9264627763
20240815_67_BVCZ_2,149643.375,69276.4871257489
20240815_67_BVCZ_2,149643.453125,69014.6056282942
20240815_67_BVCZ_2,149643.765625,68910.2863221554
20240815_67_BVCZ_2,149643.828125,68752.4758092823
20240815_67_BVCZ_2,149644.296875,68670.1165021117
20240815_67_BVCZ_2,149644.3125,68751.3923264335
20240815_67_BVCZ_2,149644.40625,68491.0837475404
20240815_67_BVCZ_2,149644.703125,68315.906818654
20240815_67_BVCZ_2,149644.78125,68127.6166412071
20240815_67_BVCZ_2,149645.21875,68110.8112998025
20240815_67_BVCZ_2,149645.234375,68200.7206330416
20240815_67_BVCZ_2,149645.375,68144.6558531082
20240815_67_BVCZ_2,149645.640625,67713.5250030628
20240815_67_BVCZ_2,149645.734375,67548.2331720933
20240815_67_BVCZ_2,149646.140625,67571.6133017536
20240815_67_BVCZ_2,149646.171875,67707.4574668756
20240815_67_BVCZ_2,149646.34375,67632.1190291786
20240815_67_BVCZ_2,149646.59375,67237.2029405048
20240815_67_BVCZ_2,149646.6875,67262.8998481015
20240815_67_BVCZ_2,149647.0625,67162.712912251
20240815_67_BVCZ_2,149647.109375,67279.957766198
20240815_67_BVCZ_2,149647.3125,67186.341327246
20240815_67_BVCZ_2,149647.515625,66810.9447447643
20240815_67_BVCZ_2,149647.609375,66870.2307323336
20240815_67_BVCZ_2,149647.96875,66796.6575205037
20240815_67_BVCZ_2,149648.046875,66897.6584634497
20240815_67_BVCZ_2,149648.265625,66808.5095656768
20240815_67_BVCZ_2,149648.453125,66456.20771965
20240815_67_BVCZ_2,149648.578125,66510.9752969399
20240815_67_BVCZ_2,149648.90625,66449.9593746454
20240815_67_BVCZ_2,149648.953125,66536.1265137334
20240815_67_BVCZ_2,149649.21875,66431.7713558639
20240815_67_BVCZ_2,149649.40625,66129.8617912482
20240815_67_BVCZ_2,149649.53125,66200.5497359712
20240815_67_BVCZ_2,149649.828125,66164.0864213832
20240815_67_BVCZ_2,149649.90625,66225.6416913787
20240815_67_BVCZ_2,149650.171875,66143.2350450403
20240815_67_BVCZ_2,149650.359375,65870.3940791773
20240815_67_BVCZ_2,149650.484375,65906.5552958675
20240815_67_BVCZ_2,149650.75,65840.609904141
20240815_67_BVCZ_2,149650.828125,65914.3089398598
20240815_67_BVCZ_2,149651.140625,65851.9377095351
20240815_67_BVCZ_2,149651.28125,65599.3817078045
20240815_67_BVCZ_2,149651.4375,65588.914746631
20240815_67_BVCZ_2,149651.671875,65550.4790105989
20240815_67_BVCZ_2,149651.765625,65678.9450282299
20240815_67_BVCZ_2,149652.109375,65610.7803491729
20240815_67_BVCZ_2,149652.234375,65501.1987228689
20240815_67_BVCZ_2,149652.375,65297.8382509513
20240815_67_BVCZ_2,149652.59375,65263.3210641132
20240815_67_BVCZ_2,149652.6875,65434.4453250601
20240815_67_BVCZ_2,149653.0625,65367.4153188717
20240815_67_BVCZ_2,149653.1875,65246.0193892258
20240815_67_BVCZ_2,149653.34375,65047.2152754409
20240815_67_BVCZ_2,149653.515625,64994.422969271
20240815_67_BVCZ_2,149653.640625,65197.2420159571
20240815_67_BVCZ_2,149654.03125,65181.1496075933
20240815_67_BVCZ_2,149654.109375,65095.1456016898
20240815_67_BVCZ_2,149654.296875,64919.1289048609
20240815_67_BVCZ_2,149654.4375,64946.0992789896
20240815_67_BVCZ_2,149654.5625,64892.2534746827
20240815_67_BVCZ_2,149654.984375,64738.9943843626
20240815_67_BVCZ_2,149655.0625,64861.4887474918
20240815_67_BVCZ_2,149655.25,64632.4637810674
20240815_67_BVCZ_2,149655.359375,64696.1212606757
20240815_67_BVCZ_2,149655.484375,64653.4738094082
20240815_67_BVCZ_2,149655.9375,64485.9665093335
20240815_67_BVCZ_2,149656.015625,64575.0960632885
20240815_67_BVCZ_2,149656.203125,64294.8503542327
20240815_67_BVCZ_2,149656.28125,64390.2779839138
20240815_67_BVCZ_2,149656.421875,64246.9672963358
20240815_67_BVCZ_2,149656.90625,64155.3947887543
20240815_67_BVCZ_2,149656.9375,64232.5806663445
20240815_67_BVCZ_2,149657.140625,63919.5609255145
20240815_67_BVCZ_2,149657.203125,63986.6194198931
20240815_67_BVCZ_2,149657.359375,63833.0573002846
20240815_67_BVCZ_2,149657.859375,63720.4027841257
20240815_67_BVCZ_2,149657.875,63824.4400374165
20240815_67_BVCZ_2,149658.078125,63487.4067716039
20240815_67_BVCZ_2,149658.125,63524.8261077165
20240815_67_BVCZ_2,149658.28125,63357.7074301341
20240815_67_BVCZ_2,149658.828125,63246.297397874
20240815_67_BVCZ_2,149658.828125,63330.658842222
20240815_67_BVCZ_2,149659.046875,63210.1011624888
20240815_67_BVCZ_2,149659.046875,62984.2406061773
20240815_67_BVCZ_2,149659.21875,62795.3287444258
20240815_67_BVCZ_2,149659.78125,62692.8447456022
20240815_67_BVCZ_2,149659.78125,62801.0667821025
20240815_67_BVCZ_2,149659.96875,62723.9365740155
20240815_67_BVCZ_2,149659.984375,62492.0094667351
20240815_67_BVCZ_2,149660.15625,62341.180821591
20240815_67_BVCZ_2,149660.703125,62246.4707888678
20240815_67_BVCZ_2,149660.75,62313.5971264349
20240815_67_BVCZ_2,149660.890625,62278.8514791103
20240815_67_BVCZ_2,149660.9375,62034.635008834
20240815_67_BVCZ_2,149661.078125,61931.7994088971
20240815_67_BVCZ_2,149661.65625,61839.5899140607
20240815_67_BVCZ_2,149661.703125,61916.3610587652
20240815_67_BVCZ_2,149661.8125,61886.4988541036
20240815_67_BVCZ_2,149661.890625,61644.0297754575
20240815_67_BVCZ_2,149662,61587.5273858421
20240815_67_BVCZ_2,149662.59375,61495.2430135062
20240815_67_BVCZ_2,149662.671875,61609.6435461189
20240815_67_BVCZ_2,149662.734375,61584.8653809466
20240815_67_BVCZ_2,149662.84375,61328.9471415023
20240815_67_BVCZ_2,149662.953125,61247.6178743229
20240815_67_BVCZ_2,149663.53125,61207.2675546106
20240815_67_BVCZ_2,149663.625,61324.6228344597
20240815_67_BVCZ_2,149663.640625,61292.2630076428
20240815_67_BVCZ_2,149663.78125,61065.7859850944
20240815_67_BVCZ_2,149663.875,60995.5834187031
20240815_67_BVCZ_2,149664.46875,60957.4651142685
20240815_67_BVCZ_2,149664.578125,61064.092462683
20240815_67_BVCZ_2,149664.578125,61023.4519887244
20240815_67_BVCZ_2,149664.75,60810.15033639
20240815_67_BVCZ_2,149664.8125,60718.1587155171
20240815_67_BVCZ_2,149665.421875,60672.682018556
20240815_67_BVCZ_2,149665.5,60781.3769472192
20240815_67_BVCZ_2,149665.5625,60743.8576801163
20240815_67_BVCZ_2,149665.6875,60504.650914042
20240815_67_BVCZ_2,149665.734375,60371.5973734563
20240815_67_BVCZ_2,149666.359375,60340.4671501908
20240815_67_BVCZ_2,149666.421875,60458.0181634832
20240815_67_BVCZ_2,149666.515625,60382.2168151443
20240815_67_BVCZ_2,149666.640625,60262.4774218657
20240815_67_BVCZ_2,149666.671875,59950.7407129621
20240815_67_BVCZ_2,149667.296875,59935.5439953745
20240815_67_BVCZ_2,149667.34375,60039.1825530594
20240815_67_BVCZ_2,149667.46875,59944.3276351781
20240815_67_BVCZ_2,149667.59375,59834.8387631076
20240815_67_BVCZ_2,149667.609375,59540.5606923644
20240815_67_BVCZ_2,149668.25,59530.6405820539
20240815_67_BVCZ_2,149668.265625,59661.9557488954
20240815_67_BVCZ_2,149668.4375,59564.7389053584
20240815_67_BVCZ_2,149668.53125,59434.0445257829
20240815_67_BVCZ_2,149668.5625,59158.3525396118
20240815_67_BVCZ_2,149669.1875,59135.5988521062
20240815_67_BVCZ_2,149669.1875,59236.1350856135
20240815_67_BVCZ_2,149669.390625,59138.8228301239
20240815_67_BVCZ_2,149669.484375,59046.9904047682
20240815_67_BVCZ_2,149669.5,58781.3313818232
20240815_67_BVCZ_2,149670.125,58794.1486723009
20240815_67_BVCZ_2,149670.125,58939.2699146029
20240815_67_BVCZ_2,149670.34375,58859.4760874569
20240815_67_BVCZ_2,149670.390625,58824.5517958072
20240815_67_BVCZ_2,149670.453125,58531.6595502124
20240815_67_BVCZ_2,149671.03125,58533.7609214797
20240815_67_BVCZ_2,149671.0625,58678.2768316395
20240815_67_BVCZ_2,149671.296875,58643.1326365064
20240815_67_BVCZ_2,149671.34375,58635.0145525999
20240815_67_BVCZ_2,149671.40625,58317.9780715671
20240815_67_BVCZ_2,149671.953125,58302.5532974303
20240815_67_BVCZ_2,149672.015625,58199.3563919996
20240815_67_BVCZ_2,149672.265625,58361.6333212668
20240815_67_BVCZ_2,149672.28125,58366.2228553509
20240815_67_BVCZ_2,149672.359375,58024.5652178472
20240815_67_BVCZ_2,149672.875,57971.2117822849
20240815_67_BVCZ_2,149672.953125,57896.8483180477
20240815_67_BVCZ_2,149673.203125,58047.6652059905
20240815_67_BVCZ_2,149673.234375,57874.4556020605
20240815_67_BVCZ_2,149673.3125,57652.1143790729
20240815_67_BVCZ_2,149673.796875,57634.9163409187
20240815_67_BVCZ_2,149673.890625,57583.0659639123
20240815_67_BVCZ_2,149674.140625,57769.931570428
20240815_67_BVCZ_2,149674.1875,57550.5155306222
20240815_67_BVCZ_2,149674.25,57603.3040172842
20240815_67_BVCZ_2,149674.734375,57328.7600632822
20240815_67_BVCZ_2,149674.84375,57304.9658581699
20240815_67_BVCZ_2,149675.0625,57480.2129270851
20240815_67_BVCZ_2,149675.15625,57302.2562723825
20240815_67_BVCZ_2,149675.203125,57363.8570058618
20240815_67_BVCZ_2,149675.640625,57131.2498781043
20240815_67_BVCZ_2,149675.765625,57131.1431565808
20240815_67_BVCZ_2,149675.984375,57268.1390471738
20240815_67_BVCZ_2,149676.109375,57197.0618506717
20240815_67_BVCZ_2,149676.15625,57151.4043009302
20240815_67_BVCZ_2,149676.5625,56931.5855335099
20240815_67_BVCZ_2,149676.71875,56931.7196195741
20240815_67_BVCZ_2,149676.9375,57052.8181384553
20240815_67_BVCZ_2,149677.078125,57026.3318110021
20240815_67_BVCZ_2,149677.125,57020.1760024447
20240815_67_BVCZ_2,149677.5,56820.6559823494
20240815_67_BVCZ_2,149677.65625,56833.7022754615
20240815_67_BVCZ_2,149677.859375,56964.1339757608
20240815_67_BVCZ_2,149678.03125,56975.2732633866
20240815_67_BVCZ_2,149678.078125,56978.8234316576
20240815_67_BVCZ_2,149678.40625,56803.6975919622
20240815_67_BVCZ_2,149678.59375,56815.5312344003
20240815_67_BVCZ_2,149678.78125,56810.0369577686
20240815_67_BVCZ_2,149679,56979.3264035717
20240815_67_BVCZ_2,149679.015625,57022.812805271
20240815_67_BVCZ_2,149679.328125,56832.0214288862
20240815_67_BVCZ_2,149679.53125,56862.9930452648
20240815_67_BVCZ_2,149679.71875,56889.1695464082
20240815_67_BVCZ_2,149679.953125,57047.7411063818
20240815_67_BVCZ_2,149679.953125,57139.7253013439
20240815_67_BVCZ_2,149680.265625,56938.3033919174
20240815_67_BVCZ_2,149680.46875,56982.5973119362
20240815_67_BVCZ_2,149680.640625,56993.9996769397
20240815_67_BVCZ_2,149680.90625,57160.3569464064
20240815_67_BVCZ_2,149680.921875,57165.4648555537
20240815_67_BVCZ_2,149681.171875,57046.6533421889
20240815_67_BVCZ_2,149681.421875,57103.7697199728
20240815_67_BVCZ_2,149681.578125,57122.8898180846
20240815_67_BVCZ_2,149681.859375,57295.0984059537
20240815_67_BVCZ_2,149681.875,57289.6330267036
20240815_67_BVCZ_2,149682.109375,57158.9701958901
20240815_67_BVCZ_2,149682.359375,57220.8466856176
20240815_67_BVCZ_2,149682.515625,57277.2457276691
20240815_67_BVCZ_2,149682.8125,57426.9321035578
20240815_67_BVCZ_2,149682.828125,57407.9497841422
20240815_67_BVCZ_2,149683.03125,57260.0147024262
20240815_67_BVCZ_2,149683.3125,57280.6580843914
20240815_67_BVCZ_2,149683.453125,57345.7621238578
20240815_67_BVCZ_2,149683.765625,57495.5887349924
20240815_67_BVCZ_2,149683.796875,57518.7637620017
20240815_67_BVCZ_2,149683.953125,57375.9657776519
20240815_67_BVCZ_2,149684.25,57386.5405833063
20240815_67_BVCZ_2,149684.375,57403.0778313366
20240815_67_BVCZ_2,149684.71875,57555.6725539439
20240815_67_BVCZ_2,149684.765625,57548.5579283352
20240815_67_BVCZ_2,149684.875,57438.739748007
20240815_67_BVCZ_2,149685.203125,57442.9020903876
20240815_67_BVCZ_2,149685.3125,57461.8729220006
20240815_67_BVCZ_2,149685.671875,57397.7711019219
20240815_67_BVCZ_2,149685.71875,57573.7641511892
20240815_67_BVCZ_2,149685.796875,57504.0999068401
20240815_67_BVCZ_2,149686.125,57512.40282684
20240815_67_BVCZ_2,149686.234375,57527.0896162823
20240815_67_BVCZ_2,149686.625,57477.8408424417
20240815_67_BVCZ_2,149686.6875,57646.079759931
20240815_67_BVCZ_2,149686.703125,57575.2160061296
20240815_67_BVCZ_2,149687.078125,57571.2656920836
20240815_67_BVCZ_2,149687.171875,57589.076059352
20240815_67_BVCZ_2,149687.578125,57558.6528194877
20240815_67_BVCZ_2,149687.625,57742.5998341741
20240815_67_BVCZ_2,149687.640625,57632.1485651593
20240815_67_BVCZ_2,149688,57635.1936622914
20240815_67_BVCZ_2,149688.09375,57659.5945164252
20240815_67_BVCZ_2,149688.53125,57632.8354600759
20240815_67_BVCZ_2,149688.5625,57838.3748892424
20240815_67_BVCZ_2,149688.59375,57692.4154349779
20240815_67_BVCZ_2,149688.9375,57704.4492923007
20240815_67_BVCZ_2,149689.03125,57725.9114880256
20240815_67_BVCZ_2,149689.46875,57708.3707457778
20240815_67_BVCZ_2,149689.46875,57956.1598481212
20240815_67_BVCZ_2,149689.5625,57811.6968247889
20240815_67_BVCZ_2,149689.90625,57802.7196323767
20240815_67_BVCZ_2,149689.96875,57822.7646615278
20240815_67_BVCZ_2,149690.40625,57810.9344314451
20240815_67_BVCZ_2,149690.4375,58038.6559765816
20240815_67_BVCZ_2,149690.515625,58013.5597443889
20240815_67_BVCZ_2,149690.84375,57856.2661090182
20240815_67_BVCZ_2,149690.921875,57864.4622603202
20240815_67_BVCZ_2,149691.328125,57860.5058902794
20240815_67_BVCZ_2,149691.390625,58056.7971401078
20240815_67_BVCZ_2,149691.484375,58051.838644445
20240815_67_BVCZ_2,149691.765625,57875.7229892852
20240815_67_BVCZ_2,149691.84375,57907.2722050191
20240815_67_BVCZ_2,149692.25,57887.758758694
20240815_67_BVCZ_2,149692.328125,58062.0172193586
20240815_67_BVCZ_2,149692.4375,58093.408855644
20240815_67_BVCZ_2,149692.71875,57914.057630941
20240815_67_BVCZ_2,149692.765625,57969.4504257175
20240815_67_BVCZ_2,149693.171875,57962.0547448021
20240815_67_BVCZ_2,149693.28125,57952.711310042
20240815_67_BVCZ_2,149693.40625,58128.2812790491
20240815_67_BVCZ_2,149693.671875,58067.4544315286
20240815_67_BVCZ_2,149693.703125,57942.3082029567
20240815_67_BVCZ_2,149694.09375,57945.8084293449
20240815_67_BVCZ_2,149694.234375,57952.9791152463
20240815_67_BVCZ_2,149694.359375,58144.7708371025
20240815_67_BVCZ_2,149694.609375,58066.008695682
20240815_67_BVCZ_2,149694.640625,57917.5115802223
20240815_67_BVCZ_2,149695.015625,57910.1359787629
20240815_67_BVCZ_2,149695.1875,57954.9394053823
20240815_67_BVCZ_2,149695.328125,58159.9242950952
20240815_67_BVCZ_2,149695.546875,58084.391214795
20240815_67_BVCZ_2,149695.5625,57965.2951456244
20240815_67_BVCZ_2,149695.921875,57942.0119797897
20240815_67_BVCZ_2,149696.140625,58000.1268868209
20240815_67_BVCZ_2,149696.28125,58208.0926580666
20240815_67_BVCZ_2,149696.484375,58120.4203383865
20240815_67_BVCZ_2,149696.5,58015.3225847932
20240815_67_BVCZ_2,149696.84375,58008.4219154636
20240815_67_BVCZ_2,149697.09375,58007.8398582651
20240815_67_BVCZ_2,149697.25,58208.0929575106
20240815_67_BVCZ_2,149697.421875,58090.6250989844
20240815_67_BVCZ_2,149697.421875,58109.6640931486
20240815_67_BVCZ_2,149697.78125,57960.654186301
20240815_67_BVCZ_2,149698.03125,57949.6505142898
20240815_67_BVCZ_2,149698.21875,58130.1736397686
20240815_67_BVCZ_2,149698.375,58015.7799836967
20240815_67_BVCZ_2,149698.359375,58055.9627270249
20240815_67_BVCZ_2,149698.6875,57883.9557729508
20240815_67_BVCZ_2,149699,57900.4243452448
20240815_67_BVCZ_2,149699.171875,58069.6106444026
20240815_67_BVCZ_2,149699.296875,57981.9072530181
20240815_67_BVCZ_2,149699.3125,58029.736124553
20240815_67_BVCZ_2,149699.625,57879.363511285
20240815_67_BVCZ_2,149699.953125,57912.1674610662
20240815_67_BVCZ_2,149700.125,58102.6059991552
20240815_67_BVCZ_2,149700.234375,57996.7375216924
20240815_67_BVCZ_2,149700.25,58033.6787633267
20240815_67_BVCZ_2,149700.53125,57852.3237806634
20240815_67_BVCZ_2,149700.890625,57876.5177537698
20240815_67_BVCZ_2,149701.09375,57805.3916138299
20240815_67_BVCZ_2,149701.140625,57952.3287258722
20240815_67_BVCZ_2,149701.203125,57887.5580796729
20240815_67_BVCZ_2,149701.46875,57715.9030968347
20240815_67_BVCZ_2,149701.859375,57739.1918617908
20240815_67_BVCZ_2,149702.046875,57642.3622115074
20240815_67_BVCZ_2,149702.078125,57745.7270099306
20240815_67_BVCZ_2,149702.125,57653.7970276669
20240815_67_BVCZ_2,149702.390625,57502.63504124
20240815_67_BVCZ_2,149702.796875,57410.3320335032
20240815_67_BVCZ_2,149703.015625,57378.5521566714
20240815_67_BVCZ_2,149703.015625,57494.3404136117
20240815_67_BVCZ_2,149703.078125,57437.2163727131
20240815_67_BVCZ_2,149703.3125,57277.685566732
20240815_67_BVCZ_2,149703.734375,57173.5181345184
20240815_67_BVCZ_2,149703.953125,57132.2697473698
20240815_67_BVCZ_2,149703.984375,57214.3624696312
20240815_67_BVCZ_2,149704.015625,57192.153320178
20240815_67_BVCZ_2,149704.234375,57038.155654184
20240815_67_BVCZ_2,149704.703125,56931.8891259
20240815_67_BVCZ_2,149704.890625,56882.8768038983
20240815_67_BVCZ_2,149704.9375,56941.5119109466
20240815_67_BVCZ_2,149704.953125,56968.6893422795
20240815_67_BVCZ_2,149705.15625,56806.5347618484
20240815_67_BVCZ_2,149705.640625,56722.9200141868
20240815_67_BVCZ_2,149705.8125,56660.055230196
20240815_67_BVCZ_2,149705.890625,56766.837002078
20240815_67_BVCZ_2,149705.90625,56781.6910419475
20240815_67_BVCZ_2,149706.078125,56598.0841123884
20240815_67_BVCZ_2,149706.59375,56533.7937245429
20240815_67_BVCZ_2,149706.734375,56438.0034654087
20240815_67_BVCZ_2,149706.84375,56578.4274784342
20240815_67_BVCZ_2,149706.859375,56543.5759692953
20240815_67_BVCZ_2,149707,56378.8423095947
20240815_67_BVCZ_2,149707.546875,56326.3806541319
20240815_67_BVCZ_2,149707.6875,56236.1098123781
20240815_67_BVCZ_2,149707.796875,56382.8683032425
20240815_67_BVCZ_2,149707.8125,56348.8666782654
20240815_67_BVCZ_2,149707.921875,56183.2816862059
20240815_67_BVCZ_2,149708.5,56165.0157120584
20240815_67_BVCZ_2,149708.609375,56070.2292936183
20240815_67_BVCZ_2,149708.71875,56199.327910691
20240815_67_BVCZ_2,149708.78125,56148.6214393013
20240815_67_BVCZ_2,149708.84375,55980.7896843077
20240815_67_BVCZ_2,149709.4375,55948.0936436188
20240815_67_BVCZ_2,149709.53125,55846.5390175335
20240815_67_BVCZ_2,149709.671875,55946.5269879195
20240815_67_BVCZ_2,149709.734375,55908.8122333531
20240815_67_BVCZ_2,149709.765625,55719.1756022352
20240815_67_BVCZ_2,149710.40625,55681.9406190663
20240815_67_BVCZ_2,149710.46875,55575.7215355278
20240815_67_BVCZ_2,149710.609375,55666.3153426791
20240815_67_BVCZ_2,149710.6875,55594.5476202739
20240815_67_BVCZ_2,149710.703125,55417.6000428075
20240815_67_BVCZ_2,149711.359375,55358.4201339006
20240815_67_BVCZ_2,149711.40625,55298.3235569248
20240815_67_BVCZ_2,149711.546875,55400.7561750253
20240815_67_BVCZ_2,149711.59375,55327.2132071762
20240815_67_BVCZ_2,149711.65625,55163.7778214013
20240815_67_BVCZ_2,149712.3125,55099.6939178286
20240815_67_BVCZ_2,149712.34375,55075.1210157036
20240815_67_BVCZ_2,149712.5,55175.7768965525
20240815_67_BVCZ_2,149712.53125,55132.410947741
20240815_67_BVCZ_2,149712.625,54977.1984001814
20240815_67_BVCZ_2,149713.25,54924.4517703898
20240815_67_BVCZ_2,149713.265625,54922.3519200797
20240815_67_BVCZ_2,149713.4375,55015.8335475161
20240815_67_BVCZ_2,149713.453125,54982.7911485807
20240815_67_BVCZ_2,149713.578125,54833.9664240998
20240815_67_BVCZ_2,149714.203125,54797.737446702
20240815_67_BVCZ_2,149714.203125,54794.2384192215
20240815_67_BVCZ_2,149714.375,54848.046756165
20240815_67_BVCZ_2,149714.375,54802.9037742851
20240815_67_BVCZ_2,149714.53125,54619.8556280795
20240815_67_BVCZ_2,149715.140625,54592.7192229223
20240815_67_BVCZ_2,149715.15625,54601.7513320691
20240815_67_BVCZ_2,149715.296875,54689.2391247832
20240815_67_BVCZ_2,149715.3125,54628.315876629
20240815_67_BVCZ_2,149715.484375,54462.0409977715
20240815_67_BVCZ_2,149716.0625,54446.5244395947
20240815_67_BVCZ_2,149716.109375,54468.5133713156
20240815_67_BVCZ_2,149716.21875,54578.3957208028
20240815_67_BVCZ_2,149716.265625,54509.6248485595
20240815_67_BVCZ_2,149716.46875,54345.1730561718
20240815_67_BVCZ_2,149717,54350.2521613344
20240815_67_BVCZ_2,149717.0625,54413.4369910747
20240815_67_BVCZ_2,149717.15625,54409.9661344027
20240815_67_BVCZ_2,149717.203125,54456.2932600969
20240815_67_BVCZ_2,149717.421875,54308.3259660106
20240815_67_BVCZ_2,149717.9375,54400.2566635655
20240815_67_BVCZ_2,149718,54382.9077251173
20240815_67_BVCZ_2,149718.0625,54370.3463102508
20240815_67_BVCZ_2,149718.140625,54436.7843026483
20240815_67_BVCZ_2,149718.390625,54275.9927482038
20240815_67_BVCZ_2,149718.84375,54364.0356357211
20240815_67_BVCZ_2,149718.953125,54372.9934308334
20240815_67_BVCZ_2,149718.984375,54323.417527394
